,mean_weight,std_weight,folds_in_top50,abs_mean
OCSTAMP,0.0006824315356204465,0.0008342813828459044,0,0.0006824315356204465
GPR87,-0.0006823967716300752,0.0019613862107827115,0,0.0006823967716300752
CDKN1C,-0.0006823655379950163,0.000627696967688219,0,0.0006823655379950163
SPATA31E1,-0.0006821212929935845,0.000986628784871051,0,0.0006821212929935845
VAMP7,0.0006820640277840828,0.0006636853680696129,0,0.0006820640277840828
MAP4K1,0.0006818682813302173,0.0003727093103559877,0,0.0006818682813302173
RPL7,-0.0006818313701531179,0.000784007703051477,0,0.0006818313701531179
APOBEC2,-0.0006817513054412443,0.0013862493712859642,0,0.0006817513054412443
ZMYND19,0.0006817195574180334,0.0009746668936619106,0,0.0006817195574180334
SH2D4A,-0.0006816815457194935,0.0009214478185691867,0,0.0006816815457194935
KRT75,-0.00068161422854364,0.0019298410593890745,0,0.00068161422854364
LILRA5,0.0006815073297303172,0.0005257621284539856,0,0.0006815073297303172
DENND11,-0.0006812772781188123,0.00046232108163572934,0,0.0006812772781188123
KYNU,0.0006811926406699372,0.0010821165936220603,0,0.0006811926406699372
TBC1D16,-0.0006811308456720238,0.0006404239198602386,0,0.0006811308456720238
SUSD6,0.0006811190727818137,0.0009092162674425315,0,0.0006811190727818137
TNFRSF25,0.0006806995860670682,0.000828882570152271,0,0.0006806995860670682
HGSNAT,0.0006806598110981045,0.00045084394239265424,0,0.0006806598110981045
TRIM27,0.0006806570721414234,0.000483958212742865,0,0.0006806570721414234
CYP27C1,-0.0006806098437143182,0.00169151556812962,0,0.0006806098437143182
IAH1,0.0006805038759120223,0.0010187349998921746,0,0.0006805038759120223
PTPDC1,-0.0006804166814357515,0.0004546352266700521,0,0.0006804166814357515
CKLF,-0.0006802297651325394,0.0008642825976538226,0,0.0006802297651325394
TEX12,0.0006799946639213089,0.001119575542193275,0,0.0006799946639213089
IGFBP6,0.0006798207791806979,0.0009655303309146447,0,0.0006798207791806979
TSBP1,-0.0006797631161776817,0.0011251306563720578,0,0.0006797631161776817
EIF2B3,-0.0006797021346087665,0.001033830130908848,0,0.0006797021346087665
PLCG2,-0.0006796850957482458,0.0006743287528313277,0,0.0006796850957482458
ANGEL1,-0.0006796306488807087,0.0006367225425988263,0,0.0006796306488807087
ZNF277,0.0006796144256768043,0.00023126374952766752,0,0.0006796144256768043
NAPG,-0.0006796102403285743,0.00043455466391309705,0,0.0006796102403285743
DNAAF5,-0.0006794626939752747,0.000398679316336369,0,0.0006794626939752747
C16orf89,-0.0006792322747236701,0.0007458507689189152,0,0.0006792322747236701
ZDHHC20,0.0006792318269555648,0.0002758128535906767,0,0.0006792318269555648
TMED5,-0.0006791833716577667,0.000500163636801297,0,0.0006791833716577667
NDUFA1,-0.0006791782072320715,0.00085852689246762,0,0.0006791782072320715
FAM149B1,-0.0006790390091225575,0.00019885332357090366,0,0.0006790390091225575
ALDH3A2,0.0006788810483643013,0.0007420250169538059,0,0.0006788810483643013
GAPDH,0.0006788515459733843,0.0004153364791365908,0,0.0006788515459733843
HSH2D,0.0006787909396234143,0.0005942082581293783,0,0.0006787909396234143
RDH10,0.0006786333317691127,0.0006585847678717827,0,0.0006786333317691127
SLC41A3,0.0006785557914893156,0.0004945613246304113,0,0.0006785557914893156
RTL10,-0.0006784758897248921,0.0007331600455353791,0,0.0006784758897248921
AC092111.3,0.0006784359953490971,0.0005130065574603161,0,0.0006784359953490971
FAT3,-0.0006783052415705825,0.0007961600689566697,0,0.0006783052415705825
PLA2G4C,0.0006782021346097482,0.0010156094121795691,0,0.0006782021346097482
SEC63,0.0006779818099640904,0.0004482214336702593,0,0.0006779818099640904
ZNF777,-0.0006778988131026267,0.0007242476109912524,0,0.0006778988131026267
APOBR,0.0006777045332182515,0.0005182090303008979,0,0.0006777045332182515
UNC119,-0.000677363470389111,0.0010433619494204188,0,0.000677363470389111
GSTM2,-0.0006773485136006231,0.0011018276980919665,0,0.0006773485136006231
MBD3,0.0006773395061880183,0.0007903939376554409,0,0.0006773395061880183
FOXD3,0.0006767840656771008,0.0014416105628795822,0,0.0006767840656771008
AC004233.4,-0.0006766643203593139,0.001293810017189015,0,0.0006766643203593139
METTL2B,-0.0006765215285658661,0.0021154500333478866,0,0.0006765215285658661
FBXO36,0.0006762593763241648,0.0006669048332637061,0,0.0006762593763241648
TMEM67,-0.000675985686335184,0.0008293032878738733,0,0.000675985686335184
LCE2D,0.0006759665676074201,0.0005798134761538354,0,0.0006759665676074201
C18orf63,0.0006758791824451207,0.0003977390860882117,0,0.0006758791824451207
STK35,0.0006757692983396618,0.0011049199076898174,0,0.0006757692983396618
LDLR,0.0006757268707236351,0.0010971129906637781,0,0.0006757268707236351
CYP1A1,0.0006753838974442889,0.0006143200444429234,0,0.0006753838974442889
KBTBD8,-0.0006753409774546966,0.0004816212857235359,0,0.0006753409774546966
INSR,0.0006753034678391969,0.00021271071134996674,0,0.0006753034678391969
WNT7A,0.0006752118489658009,0.00139733662642407,0,0.0006752118489658009
KLHL28,0.0006749998106804133,0.0006286542417329115,0,0.0006749998106804133
LHX9,-0.0006748844139818526,0.0008612713172726823,0,0.0006748844139818526
SLC14A1,0.0006748781873671397,0.0016715735444839271,0,0.0006748781873671397
RGS10,0.0006748482974645337,0.00043370761204092367,0,0.0006748482974645337
CTR9,-0.0006748204878957067,0.0005781184500184794,0,0.0006748204878957067
KLHL24,0.0006746649817466697,0.0009655938449978974,0,0.0006746649817466697
MTRNR2L13,0.0006745884590891012,0.0013442413316133229,0,0.0006745884590891012
TRAM2,0.0006744205289512013,0.0007261496321044968,0,0.0006744205289512013
SAFB2,0.0006743496210237411,0.0006084489020197132,0,0.0006743496210237411
DSTYK,-0.0006741991098538053,0.00027040120021182,0,0.0006741991098538053
AC007040.2,0.0006741897161912527,0.0012443439394094868,0,0.0006741897161912527
URAD,0.0006741387150063233,0.0013713239846260396,0,0.0006741387150063233
MYCBP,0.0006739675477386426,0.0004962954692094983,0,0.0006739675477386426
TRIM73,-0.0006738729342784793,0.0008816851555122261,0,0.0006738729342784793
TIMM29,0.0006737151389298634,0.0005262180842443457,0,0.0006737151389298634
RIT1,0.0006735796065629749,0.0005013699164035279,0,0.0006735796065629749
JHY,-0.0006735645208910994,0.0006485830004875935,0,0.0006735645208910994
HACD4,0.0006735166695389813,0.0003826455055418667,0,0.0006735166695389813
CD28,0.0006734999904097807,0.0005064868857109952,0,0.0006734999904097807
BUD23,0.0006734905594549323,0.001493796398697822,0,0.0006734905594549323
FBLN5,0.0006734019916723121,0.0006931258432747819,0,0.0006734019916723121
IL10RA,0.0006733419146692003,0.0005135012738023347,0,0.0006733419146692003
CER1,0.0006733396974912066,0.0012170274104461565,0,0.0006733396974912066
POLR2D,-0.0006731632453671518,0.0007366178762053393,0,0.0006731632453671518
AKR1C2,-0.0006731448119332557,0.0007218237365724286,0,0.0006731448119332557
FNTA,0.0006731040872945359,0.0004709984072148282,0,0.0006731040872945359
HCN3,0.0006729154188679096,0.0008951947334890412,0,0.0006729154188679096
SEC16B,-0.0006728711520456029,0.00021796518576518853,0,0.0006728711520456029
AMBP,0.0006728710846964266,0.0009703484414747081,0,0.0006728710846964266
DAZAP2,-0.0006728427319553911,0.000550950645935701,0,0.0006728427319553911
NLRP3,-0.0006726883024433785,0.0008477514037622606,0,0.0006726883024433785
CHEK2,-0.0006725746010716435,0.00042624068091814526,0,0.0006725746010716435
TMEM253,-0.0006725058842895978,0.00046021294647667323,0,0.0006725058842895978
TSPYL6,-0.0006723948554297314,0.001438595960887012,0,0.0006723948554297314
WBP2,-0.0006723750290627817,0.0005155745382239262,0,0.0006723750290627817
HERPUD2,-0.0006723634940220748,0.0007714762814122269,0,0.0006723634940220748
COBLL1,0.0006723574491441811,0.0005602361879599545,0,0.0006723574491441811
CHD8,-0.0006722834459651146,0.00048685617742980227,0,0.0006722834459651146
DTWD1,-0.0006722150261353297,0.0006624460208811459,0,0.0006722150261353297
NKAPD1,-0.0006720085479558082,0.00047523900770522184,0,0.0006720085479558082
ZZEF1,-0.0006719953715798265,0.0007149000233555701,0,0.0006719953715798265
POLA1,0.0006719732792257666,0.0002456089046986352,0,0.0006719732792257666
COMMD1,-0.0006717353013058169,0.00028550904269270173,0,0.0006717353013058169
ZCCHC13,0.0006716855624773921,0.0008061969887853177,0,0.0006716855624773921
VEZF1,0.0006715867863056944,0.000309649379497536,0,0.0006715867863056944
TXN,0.0006711750412203774,0.0005862233455693598,0,0.0006711750412203774
SPANXN3,0.0006711220586096873,0.0005053198192184637,0,0.0006711220586096873
PPP2R5E,0.0006709874304279726,0.0004333307025755372,0,0.0006709874304279726
H1-2,0.0006708493067244806,0.0008823719591145496,0,0.0006708493067244806
DLG4,-0.000670833977264744,0.0004818569780571853,0,0.000670833977264744
NPEPL1,0.0006708005682549968,0.0004348951347684493,0,0.0006708005682549968
CLK1,0.0006707619543926534,0.00080233493920524,0,0.0006707619543926534
CASP4,0.0006706805891957519,0.0003647148313060091,0,0.0006706805891957519
C11orf86,0.0006705273360647794,0.0007945820146375572,0,0.0006705273360647794
CTSD,-0.0006704262795676232,0.0008522263456445458,0,0.0006704262795676232
PRKRA,-0.0006703511345440728,0.00049279162514739,0,0.0006703511345440728
ZNF705G,0.0006702776791138032,0.001698797080431377,0,0.0006702776791138032
MARCHF6,0.0006702372157222245,0.0005129746507982842,0,0.0006702372157222245
MRPL53,0.0006699680242786996,0.0008784081293719006,0,0.0006699680242786996
SCLT1,-0.0006697913491703385,0.00046687215165170434,0,0.0006697913491703385
ZNF480,0.0006697571347976845,0.0003745224011766736,0,0.0006697571347976845
OR4F15,-0.0006697182232592279,0.0019879663676350954,0,0.0006697182232592279
CSRP3,-0.000669554206107458,0.002352173411344306,0,0.000669554206107458
P4HB,-0.0006694813971056625,0.0007720304561807986,0,0.0006694813971056625
TMCC3,-0.0006694422570489272,0.0008039604405026054,0,0.0006694422570489272
CSNK2A3,-0.0006693096539801439,0.0008619678896928362,0,0.0006693096539801439
ADGRV1,0.0006692334704703889,0.0008385692796255193,0,0.0006692334704703889
MYLIP,-0.0006690151004603652,0.0004007155430078571,0,0.0006690151004603652
NFKBIB,-0.0006689781166981851,0.0007739321605912908,0,0.0006689781166981851
PMCH,0.0006688825147177242,0.0005436763749480215,0,0.0006688825147177242
BTN3A2,0.0006688025565907104,0.0011313064573582306,0,0.0006688025565907104
HSPB2-C11orf52,0.0006687751528482427,0.000980046905640709,0,0.0006687751528482427
LDLRAP1,0.0006686137133113693,0.0009751716267420822,0,0.0006686137133113693
FANCL,0.0006686100839476893,0.00046319073250104397,0,0.0006686100839476893
TEX101,0.000668576011650044,0.0010111358285380858,0,0.000668576011650044
MUC6,-0.0006685414180771304,0.0005840578265762385,0,0.0006685414180771304
IFNL1,0.0006684220075902469,0.0010362507903234298,0,0.0006684220075902469
TPR,-0.000668395926192132,0.00032761914049433244,0,0.000668395926192132
SIM1,-0.0006682884482929063,0.0004121464337100515,0,0.0006682884482929063
MPPED1,0.0006682843965725547,0.0010656181057395252,0,0.0006682843965725547
MED29,0.0006682349341464915,0.00048720514881346106,0,0.0006682349341464915
C5orf49,-0.0006681909197854884,0.0007673620936008101,0,0.0006681909197854884
PLA2G4A,-0.000668170155621233,0.0004991923781550711,0,0.000668170155621233
TP53I13,0.0006681677092733345,0.0005638010016996681,0,0.0006681677092733345
SPCS2,-0.0006680572852014191,0.00024106574275821582,0,0.0006680572852014191
JAK3,0.0006680567581541829,0.0004952865021109429,0,0.0006680567581541829
NFAM1,-0.0006679192375489851,0.0005113224433748191,0,0.0006679192375489851
HNRNPA1L2,-0.0006678318849778578,0.0008871581656955892,0,0.0006678318849778578
ENO3,-0.0006678074229872188,0.0005919387356805975,0,0.0006678074229872188
UGT2B4,0.0006677697673032157,0.0012837685312154826,0,0.0006677697673032157
HNRNPCL1,-0.0006677603458922021,0.0006742830831064443,0,0.0006677603458922021
RIMBP3C,-0.0006677205117270252,0.001556142096115428,0,0.0006677205117270252
PPM1E,-0.000667677153135515,0.0011200708469003783,0,0.000667677153135515
DNM2,0.0006676572640616292,0.000578064145549479,0,0.0006676572640616292
DCDC2B,-0.0006675826750895321,0.0004867949453530999,0,0.0006675826750895321
DNAJB11,0.0006675625198793136,0.0011921030554508736,0,0.0006675625198793136
ABRAXAS1,-0.0006675585657218652,0.0006806109936704109,0,0.0006675585657218652
POLR1H,-0.0006671556681447838,0.0008506672612444324,0,0.0006671556681447838
FUT8,0.0006670321507198741,0.0006141209817698138,0,0.0006670321507198741
SEPTIN3,-0.000667003178378599,0.0009000188358093906,0,0.000667003178378599
AC004997.1,0.0006669940162871738,0.0011529724981829725,0,0.0006669940162871738
TES,-0.0006669173726280492,0.0020017403319671353,0,0.0006669173726280492
RNFT1,-0.0006668965951926879,0.0014479445397110615,0,0.0006668965951926879
NRBP1,0.0006666924121798059,0.0006223367051730235,0,0.0006666924121798059
PROCR,0.000666602345549965,0.00102402755030338,0,0.000666602345549965
HELLS,0.00066651093566114,0.00027153906900327055,0,0.00066651093566114
LGALS3BP,0.0006664737058237955,0.0006590990903144205,0,0.0006664737058237955
AC026316.4,-0.0006663358338245452,0.0006566867973788493,0,0.0006663358338245452
TBCD,-0.0006662499249327819,0.000532479927822647,0,0.0006662499249327819
CCSAP,-0.0006661507511849151,0.0005898053389940368,0,0.0006661507511849151
CCDC50,0.0006660674912117683,0.0006772426124475385,0,0.0006660674912117683
NPY2R,-0.0006660159388616325,0.0005211272185587075,0,0.0006660159388616325
EDEM2,0.000665935501399352,0.0007004665334032587,0,0.000665935501399352
TRPC6,-0.0006658847022437282,0.0006565151837075237,0,0.0006658847022437282
MED27,-0.0006658630767076672,0.00048279186643161086,0,0.0006658630767076672
TTC39C,0.0006656560062923621,0.0005139148421635881,0,0.0006656560062923621
KIAA1143,-0.0006656003214762885,0.00018920469557026938,0,0.0006656003214762885
METTL24,0.0006654887882997802,0.0003200494751270971,0,0.0006654887882997802
OR7C2,0.0006654177789478958,0.000589518794832295,0,0.0006654177789478958
SMIM7,-0.0006654173136267808,0.0009073672058370521,0,0.0006654173136267808
GANAB,0.0006652294545473577,0.00037128650377255153,0,0.0006652294545473577
ARPP19,-0.0006650842853702311,0.0001596711589172558,0,0.0006650842853702311
LCA5,-0.0006650311197530078,0.0006920662958916676,0,0.0006650311197530078
RTN4R,-0.0006649525151490028,0.0008130195701622956,0,0.0006649525151490028
XIRP1,0.0006649313345615025,0.0014764561037108115,0,0.0006649313345615025
PPID,0.0006648355281014741,0.0006385235888687323,0,0.0006648355281014741
AGMO,-0.0006648315899692025,0.0011100334305079364,0,0.0006648315899692025
ZAN,0.0006646456057660425,0.00026119305077926594,0,0.0006646456057660425
RBM46,-0.0006645412083422166,0.0014159650707290048,0,0.0006645412083422166
SLC5A5,0.0006643924540919181,0.0004673005763372507,0,0.0006643924540919181
CCDC154,0.0006643559038443541,0.0006149568041481764,0,0.0006643559038443541
RAC3,-0.0006643365563195443,0.0009083226472396611,0,0.0006643365563195443
PHC1,0.0006642880636704605,0.0006129564747465232,0,0.0006642880636704605
NAP1L5,0.0006642349156793341,0.0006176234491736333,0,0.0006642349156793341
CCDC74B,-0.0006641311662319294,0.0007766722732622997,0,0.0006641311662319294
RNF224,-0.0006640857596946041,0.0010394691665007467,0,0.0006640857596946041
BCO1,-0.0006640345099289232,0.0006227614170726334,0,0.0006640345099289232
CCDC89,0.0006636556826901886,0.0004147912521410615,0,0.0006636556826901886
NES,0.0006636493808369998,0.0006797519299760538,0,0.0006636493808369998
CDH22,0.0006636404022196478,0.0020342390783472863,0,0.0006636404022196478
NBN,0.0006635062969126088,0.0007809988633768309,0,0.0006635062969126088
ATAD2B,0.000663428150127058,0.00041051299680167,0,0.000663428150127058
MTMR1,0.0006633307853661401,0.0007765129401645038,0,0.0006633307853661401
AFAP1,-0.0006631714368592436,0.0005340045080320287,0,0.0006631714368592436
RNASE4,0.0006628615226050542,0.0003473855160273499,0,0.0006628615226050542
BX255925.3,0.0006628071464059788,0.0003484284677906938,0,0.0006628071464059788
FLI1,-0.0006626814255957049,0.0004585120603007581,0,0.0006626814255957049
SUPT5H,0.0006626739095443293,0.0005331140028599021,0,0.0006626739095443293
ASCL4,-0.0006626642882474823,0.001146589568096976,0,0.0006626642882474823
ORMDL2,-0.0006626138759154223,0.000708988221607804,0,0.0006626138759154223
CNEP1R1,0.0006626088716186476,0.0002342151154552269,0,0.0006626088716186476
PAXBP1,0.0006625449670580695,0.0003417717231509462,0,0.0006625449670580695
RAP1GAP2,-0.0006623977606769336,0.000636248679316545,0,0.0006623977606769336
IPO7,0.0006623947306982185,0.00040044623558620006,0,0.0006623947306982185
AC026954.2,-0.0006621849618103288,0.0008190788765393083,0,0.0006621849618103288
UBE2R2,0.0006621654235537185,0.000418507097681071,0,0.0006621654235537185
IFNA21,-0.0006621010352391345,0.0009881926671513643,0,0.0006621010352391345
ATP6V1E1,-0.0006620490671190543,0.0006596597148421697,0,0.0006620490671190543
JMY,-0.0006619222745132107,0.00023495069396909813,0,0.0006619222745132107
CERS1,0.0006618290992256283,0.0009559499606881163,0,0.0006618290992256283
KIAA2013,0.0006616999012955375,0.001066491162797243,0,0.0006616999012955375
HOXD13,-0.0006616927077339231,0.0016336644127892149,0,0.0006616927077339231
NOP58,0.0006616240949128985,0.0008076039738340895,0,0.0006616240949128985
HTR2A,0.0006613940549027124,0.0009691085107397209,0,0.0006613940549027124
TAS1R1,-0.000661035005066575,0.001309399895870708,0,0.000661035005066575
GARS1,0.0006610183105993288,0.0013332709489027993,0,0.0006610183105993288
POLR1B,-0.0006607522566928366,0.000743821613932749,0,0.0006607522566928366
GK5,0.0006605600667119498,0.00035979410827939606,0,0.0006605600667119498
ZNF98,-0.000660554721444154,0.00047386474756776214,0,0.000660554721444154
NDUFA4,-0.0006605428835772326,0.00042510459402082,0,0.0006605428835772326
CEBPE,-0.0006604119705015147,0.0005593000622736502,0,0.0006604119705015147
